Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount_Pct,Sales_Amount,Cost_Amount,Profit,Payment_Mode,Salesperson_ID
ORD135840,2025-09-09,2630,756,2,9684.42,0,19368.84,16032.0,3336.84,COD,SP015
ORD135841,2024-03-02,1643,762,2,7931.66,10,14276.99,9844.0,4432.99,Wallet,SP023
ORD135842,2025-04-21,2045,508,3,14362.29,15,36623.84,30987.0,5636.84,COD,SP004
ORD135843,2025-09-09,1397,712,3,13972.36,15,35629.52,30696.0,4933.52,Wallet,SP027
ORD135844,2024-07-25,2681,538,2,22365.27,0,44730.54,26558.0,18172.54,COD,SP011
ORD135845,2025-07-15,1774,762,3,7931.66,15,20225.73,14766.0,5459.73,Net Banking,SP012
ORD135846,2024-02-01,1789,576,3,10090.32,0,30270.96,18630.0,11640.96,UPI,SP015
ORD135847,2025-11-04,2510,663,3,18843.56,15,48051.08,43863.0,4188.08,Net Banking,SP008
ORD135848,2024-07-13,2675,636,2,19776.6,15,33620.22,27296.0,6324.22,Card,SP008
ORD135849,2024-11-11,1097,578,5,21419.84,15,91034.32,63545.0,27489.32,COD,SP004
ORD135850,2024-10-15,2387,746,1,16845.62,10,15161.06,13917.0,1244.06,Wallet,SP023
ORD135851,2025-05-09,2410,738,5,10518.65,5,49963.59,37555.0,12408.59,Net Banking,SP015
ORD135852,2024-04-20,1104,570,4,4139.16,0,16556.64,9520.0,7036.64,Net Banking,SP002
ORD135853,2025-07-22,2387,737,2,1132.53,10,2038.55,1416.0,622.55,COD,SP027
ORD135854,2025-08-14,1566,591,5,9004.98,10,40522.41,28610.0,11912.41,UPI,SP020
ORD135855,2024-03-11,1855,707,5,10540.27,10,47431.22,38650.0,8781.22,Card,SP003
ORD135856,2025-11-13,2500,681,2,10719.24,15,18222.71,16978.0,1244.71,UPI,SP026
ORD135857,2025-08-21,2005,647,1,859.77,15,730.8,670.0,60.8,Wallet,SP020
ORD135858,2024-02-15,2317,516,1,16210.28,0,16210.28,12429.0,3781.28,Card,SP019
ORD135859,2024-11-15,2202,636,1,19776.6,20,15821.28,13648.0,2173.28,Net Banking,SP026
ORD135860,2024-10-21,1853,685,1,9113.6,15,7746.56,5608.0,2138.56,Net Banking,SP009
ORD135861,2025-06-27,1123,595,5,17245.71,0,86228.55,69620.0,16608.55,Net Banking,SP012
ORD135862,2024-11-21,2280,649,5,18071.79,20,72287.16,61830.0,10457.16,Card,SP008
ORD135863,2025-07-21,2645,649,2,18071.79,10,32529.22,24732.0,7797.22,COD,SP007
ORD135864,2024-04-14,1267,718,4,13493.73,5,51276.17,39696.0,11580.17,COD,SP030
ORD135865,2024-09-14,2872,688,2,3501.24,15,5952.11,5260.0,692.11,UPI,SP030
ORD135866,2025-11-28,1554,735,2,4239.07,20,6782.51,6460.0,322.51,COD,SP007
ORD135867,2025-04-21,2675,690,5,13614.3,5,64667.92,39560.0,25107.92,Net Banking,SP020
ORD135868,2025-05-05,1622,749,2,11369.25,10,20464.65,17486.0,2978.65,UPI,SP016
ORD135869,2025-10-24,2771,557,4,4751.53,15,16155.2,13780.0,2375.2,COD,SP007
ORD135870,2025-01-20,2934,512,3,15879.18,5,45255.66,33174.0,12081.66,COD,SP028
ORD135871,2025-08-23,2181,791,3,11637.17,5,33165.93,25428.0,7737.93,Net Banking,SP027
ORD135872,2025-12-06,2407,702,3,6165.6,10,16647.12,14553.0,2094.12,UPI,SP027
ORD135873,2024-06-23,1591,520,3,11135.44,0,33406.32,26283.0,7123.32,UPI,SP020
ORD135874,2024-03-04,2382,669,1,7099.48,10,6389.53,5096.0,1293.53,COD,SP006
ORD135875,2024-03-27,2291,787,5,15112.8,10,68007.6,58655.0,9352.6,Wallet,SP030
ORD135876,2024-10-29,1219,504,2,8893.36,5,16897.38,14584.0,2313.38,UPI,SP004
ORD135877,2024-12-07,1456,790,4,14771.47,10,53177.29,45536.0,7641.29,COD,SP019
ORD135878,2024-03-24,2526,543,1,17187.87,15,14609.69,9992.0,4617.69,Wallet,SP010
ORD135879,2024-01-05,2308,625,2,14454.08,5,27462.75,20706.0,6756.75,UPI,SP018
ORD135880,2024-07-20,2211,639,2,2770.17,15,4709.29,3612.0,1097.29,UPI,SP013
ORD135881,2025-06-04,2975,772,4,8608.99,5,32714.16,19948.0,12766.16,COD,SP022
ORD135882,2025-09-05,1764,742,5,1025.67,10,4615.52,3295.0,1320.52,Card,SP004
ORD135883,2025-12-04,1630,553,3,2320.81,5,6614.31,5250.0,1364.31,Card,SP019
ORD135884,2024-05-28,1061,641,2,1825.15,5,3467.78,2542.0,925.78,COD,SP001
ORD135885,2024-06-18,1128,785,5,6615.45,15,28115.66,26125.0,1990.66,COD,SP024
ORD135886,2025-06-11,1356,503,4,15508.42,15,52728.63,46124.0,6604.63,Wallet,SP017
ORD135887,2024-12-21,1601,600,4,12971.74,10,46698.26,36764.0,9934.26,Wallet,SP019
ORD135888,2024-10-01,2180,788,1,15037.83,15,12782.16,11656.0,1126.16,UPI,SP012
ORD135889,2025-06-09,2378,701,4,13535.63,5,51435.39,36792.0,14643.39,Wallet,SP011
ORD135890,2024-12-31,1184,780,4,1815.46,5,6898.75,4692.0,2206.75,Net Banking,SP006
ORD135891,2025-10-02,2162,613,2,6029.04,5,11455.18,7952.0,3503.18,UPI,SP008
ORD135892,2024-09-14,2032,513,4,2260.67,0,9042.68,5380.0,3662.68,Card,SP006
ORD135893,2024-04-02,1573,532,3,4722.15,10,12749.8,7914.0,4835.8,Card,SP007
ORD135894,2025-05-28,2284,538,5,22365.27,5,106235.03,66395.0,39840.03,Card,SP024
ORD135895,2025-05-01,1043,655,1,8224.38,0,8224.38,4754.0,3470.38,COD,SP025
ORD135896,2024-04-05,2625,763,1,19689.21,0,19689.21,12431.0,7258.21,COD,SP022
ORD135897,2024-08-26,2462,599,5,24244.88,0,121224.4,70220.0,51004.4,COD,SP007
ORD135898,2025-09-21,1420,770,2,15914.0,15,27053.8,25390.0,1663.8,Card,SP001
ORD135899,2025-01-28,1337,720,1,6696.76,15,5692.25,5013.0,679.25,COD,SP016
ORD135900,2025-06-07,1731,777,4,10769.33,15,36615.72,24860.0,11755.72,Card,SP024
ORD135901,2025-02-15,3000,515,2,15667.71,10,28201.88,21848.0,6353.88,Net Banking,SP005
ORD135902,2025-10-29,1371,685,3,9113.6,20,21872.64,16824.0,5048.64,Net Banking,SP001
ORD135903,2025-12-26,1882,605,2,16027.21,0,32054.42,22526.0,9528.42,Card,SP022
ORD135904,2025-11-02,2831,715,5,2091.14,20,8364.56,6585.0,1779.56,COD,SP014
ORD135905,2024-11-23,2080,535,2,19456.56,20,31130.5,22380.0,8750.5,Net Banking,SP006
ORD135906,2024-02-10,2448,523,5,8108.54,5,38515.56,23815.0,14700.56,UPI,SP020
ORD135907,2025-07-28,1676,659,5,22730.51,10,102287.29,67350.0,34937.29,Card,SP028
ORD135908,2025-06-30,1231,705,1,10513.7,15,8936.65,7003.0,1933.65,Card,SP009
ORD135909,2025-01-01,2527,677,2,3086.48,0,6172.96,3462.0,2710.96,COD,SP019
ORD135910,2024-05-10,1308,723,2,2875.64,0,5751.28,4318.0,1433.28,Card,SP013
ORD135911,2024-09-19,1469,549,4,18856.97,10,67885.09,56936.0,10949.09,Card,SP017
ORD135912,2024-09-04,1629,647,5,859.77,10,3868.97,3350.0,518.97,UPI,SP001
ORD135913,2024-05-13,2347,733,5,15810.47,5,75099.73,58855.0,16244.73,COD,SP027
ORD135914,2025-05-31,1416,602,4,19169.09,15,65174.91,55020.0,10154.91,UPI,SP022
ORD135915,2025-03-28,1375,680,1,19905.71,10,17915.14,13910.0,4005.14,Wallet,SP017
ORD135916,2025-02-19,1335,681,5,10719.24,5,50916.39,42445.0,8471.39,UPI,SP004
ORD135917,2024-05-11,2710,780,1,1815.46,10,1633.91,1173.0,460.91,COD,SP026
ORD135918,2025-01-25,1929,533,2,17202.13,10,30963.83,21790.0,9173.83,Wallet,SP017
ORD135919,2024-11-01,2209,744,3,14653.41,20,35168.18,25500.0,9668.18,Card,SP030
ORD135920,2025-04-07,2863,649,2,18071.79,10,32529.22,24732.0,7797.22,COD,SP020
ORD135921,2024-03-22,1033,785,1,6615.45,5,6284.68,5225.0,1059.68,Net Banking,SP022
ORD135922,2024-04-28,1987,555,3,8907.2,5,25385.52,16911.0,8474.52,COD,SP017
ORD135923,2024-05-09,2074,674,2,19913.65,10,35844.57,29602.0,6242.57,Net Banking,SP012
ORD135924,2025-05-27,1187,592,4,14940.27,15,50796.92,41796.0,9000.92,Net Banking,SP005
ORD135925,2024-06-30,1652,689,3,9242.2,10,24953.94,19371.0,5582.94,COD,SP030
ORD135926,2025-02-11,2086,698,3,3098.7,0,9296.1,6915.0,2381.1,Net Banking,SP022
ORD135927,2024-01-31,1199,715,2,2091.14,5,3973.17,2634.0,1339.17,Card,SP017
ORD135928,2024-02-01,1898,761,5,15293.69,0,76468.45,51300.0,25168.45,UPI,SP027
ORD135929,2025-09-21,2565,654,1,20264.25,0,20264.25,11776.0,8488.25,Card,SP029
ORD135930,2024-03-27,2075,596,3,5617.09,5,16008.71,9720.0,6288.71,Wallet,SP028
ORD135931,2025-09-09,1284,771,5,10590.29,0,52951.45,33445.0,19506.45,Net Banking,SP024
ORD135932,2025-08-31,1225,725,3,7328.32,10,19786.46,14685.0,5101.46,UPI,SP017
ORD135933,2025-02-08,1359,531,2,1503.9,0,3007.8,1828.0,1179.8,Net Banking,SP021
ORD135934,2024-05-30,2534,691,5,11779.99,5,55954.95,44560.0,11394.95,Net Banking,SP010
ORD135935,2025-06-07,1935,550,5,3211.94,0,16059.7,10745.0,5314.7,COD,SP022
ORD135936,2024-10-04,1512,513,1,2260.67,20,1808.54,1345.0,463.54,UPI,SP002
ORD135937,2024-07-05,1293,645,2,13403.73,5,25467.09,21248.0,4219.09,UPI,SP019
ORD135938,2025-02-27,1704,783,2,19929.91,5,37866.83,27060.0,10806.83,Net Banking,SP027
ORD135939,2025-03-03,2235,528,2,3658.59,5,6951.32,6014.0,937.32,COD,SP022
ORD135940,2024-03-07,1520,673,5,9645.09,5,45814.18,31415.0,14399.18,Wallet,SP015
ORD135941,2024-12-04,2163,739,3,6081.99,10,16421.37,10224.0,6197.37,COD,SP018
ORD135942,2025-01-13,2994,725,1,7328.32,0,7328.32,4895.0,2433.32,UPI,SP015
ORD135943,2024-05-06,2461,713,4,15637.97,5,59424.29,41808.0,17616.29,UPI,SP003
ORD135944,2025-03-25,2061,646,3,5123.68,10,13833.94,12510.0,1323.94,Net Banking,SP030
ORD135945,2025-01-29,1076,677,5,3086.48,0,15432.4,8655.0,6777.4,UPI,SP021
ORD135946,2024-10-15,2799,578,1,21419.84,5,20348.85,12709.0,7639.85,UPI,SP014
ORD135947,2025-07-03,2591,550,3,3211.94,0,9635.82,6447.0,3188.82,UPI,SP006
ORD135948,2025-05-30,1454,762,3,7931.66,15,20225.73,14766.0,5459.73,UPI,SP028
ORD135949,2025-02-22,2757,587,5,6862.18,15,29164.26,19360.0,9804.26,Wallet,SP024
ORD135950,2025-02-26,2859,755,1,11452.47,10,10307.22,8470.0,1837.22,Wallet,SP021
ORD135951,2024-06-08,1631,701,2,13535.63,5,25717.7,18396.0,7321.7,COD,SP016
ORD135952,2025-03-03,1038,623,2,7257.9,5,13790.01,9992.0,3798.01,Card,SP010
ORD135953,2024-11-24,2819,577,5,15391.68,20,61566.72,55905.0,5661.72,Card,SP018
ORD135954,2025-05-01,2188,707,5,10540.27,0,52701.35,38650.0,14051.35,Card,SP029
ORD135955,2024-06-02,2297,751,4,2956.34,5,11234.09,8552.0,2682.09,Net Banking,SP001
ORD135956,2024-02-16,2404,652,2,11055.63,15,18794.57,13086.0,5708.57,Wallet,SP009
ORD135957,2024-02-01,1368,720,3,6696.76,0,20090.28,15039.0,5051.28,Wallet,SP026
ORD135958,2025-08-07,1008,642,5,21323.43,10,95955.43,59550.0,36405.43,Card,SP022
ORD135959,2024-05-06,1634,662,5,3143.51,5,14931.67,12320.0,2611.67,Card,SP004
ORD135960,2024-03-20,2824,760,4,25551.84,15,86876.26,58696.0,28180.26,COD,SP011
ORD135961,2025-05-09,1340,581,3,5993.46,10,16182.34,13791.0,2391.34,COD,SP013
ORD135962,2024-08-06,3000,771,1,10590.29,10,9531.26,6689.0,2842.26,Card,SP016
ORD135963,2024-05-26,2661,701,5,13535.63,5,64294.24,45990.0,18304.24,Wallet,SP001
ORD135964,2024-05-08,1102,671,2,2722.01,5,5171.82,4008.0,1163.82,Net Banking,SP012
ORD135965,2024-10-26,1690,553,2,2320.81,20,3713.3,3500.0,213.3,Net Banking,SP017
ORD135966,2024-03-27,2328,657,4,6828.96,5,25950.05,21940.0,4010.05,Wallet,SP015
ORD135967,2025-08-22,2611,527,2,17954.79,15,30523.14,21606.0,8917.14,UPI,SP021
ORD135968,2025-08-17,2282,628,2,18444.97,5,35045.44,22090.0,12955.44,UPI,SP026
ORD135969,2024-01-04,2928,611,4,6625.94,10,23853.38,17244.0,6609.38,UPI,SP022
ORD135970,2025-02-04,2906,659,4,22730.51,5,86375.94,53880.0,32495.94,Wallet,SP013
ORD135971,2025-09-22,1947,608,3,14208.22,5,40493.43,35328.0,5165.43,Card,SP006
ORD135972,2024-11-10,2147,613,4,6029.04,5,22910.35,15904.0,7006.35,UPI,SP016
ORD135973,2024-06-01,1216,615,5,19144.63,10,86150.84,61175.0,24975.84,Card,SP023
ORD135974,2025-09-25,2892,617,5,14315.04,5,67996.44,57495.0,10501.44,Net Banking,SP013
ORD135975,2025-08-31,1706,610,2,16430.98,10,29575.76,19594.0,9981.76,COD,SP029
ORD135976,2024-10-08,2836,558,4,5468.81,5,20781.48,13708.0,7073.48,Wallet,SP001
ORD135977,2025-05-18,2833,639,1,2770.17,10,2493.15,1806.0,687.15,UPI,SP026
ORD135978,2025-02-14,2286,622,4,12881.05,10,46371.78,34368.0,12003.78,Net Banking,SP009
ORD135979,2024-04-16,1697,781,3,16868.76,15,43015.34,35994.0,7021.34,Net Banking,SP030
ORD135980,2025-04-03,2818,729,1,15050.94,5,14298.39,12523.0,1775.39,Card,SP030
ORD135981,2024-01-14,2198,621,1,4585.91,15,3898.02,3729.0,169.02,Wallet,SP005
ORD135982,2024-02-23,2210,759,5,21080.8,10,94863.6,65945.0,28918.6,Net Banking,SP019
ORD135983,2025-05-06,2975,776,1,8462.07,15,7192.76,4846.0,2346.76,Card,SP008
ORD135984,2025-03-06,1810,694,5,16255.69,5,77214.53,58715.0,18499.53,COD,SP011
ORD135985,2025-11-05,1193,655,3,8224.38,10,22205.83,14262.0,7943.83,Wallet,SP003
ORD135986,2024-12-04,2017,750,4,4830.61,5,18356.32,11604.0,6752.32,UPI,SP023
ORD135987,2024-03-08,1159,543,4,17187.87,10,61876.33,39968.0,21908.33,Wallet,SP003
ORD135988,2025-07-09,1838,518,1,10261.57,10,9235.41,7666.0,1569.41,UPI,SP011
ORD135989,2024-05-17,1326,771,3,10590.29,10,28593.78,20067.0,8526.78,UPI,SP014
ORD135990,2024-02-23,1343,735,5,4239.07,15,18016.05,16150.0,1866.05,Card,SP022
ORD135991,2025-08-13,1400,695,5,22810.14,5,108348.16,73755.0,34593.16,Net Banking,SP026
ORD135992,2025-03-21,2462,596,2,5617.09,10,10110.76,6480.0,3630.76,COD,SP018
ORD135993,2025-05-11,2518,523,5,8108.54,10,36488.43,23815.0,12673.43,Card,SP015
ORD135994,2024-04-04,1996,677,3,3086.48,5,8796.47,5193.0,3603.47,Net Banking,SP013
ORD135995,2025-08-24,2042,740,5,18615.53,5,88423.77,74690.0,13733.77,UPI,SP017
ORD135996,2025-03-01,1105,580,2,12365.04,15,21020.57,14104.0,6916.57,COD,SP004
ORD135997,2025-05-23,2900,637,5,7412.25,15,31502.06,27155.0,4347.06,Wallet,SP024
ORD135998,2025-05-03,2852,502,4,23612.77,10,85005.97,54108.0,30897.97,UPI,SP001
ORD135999,2025-10-28,2501,704,3,10045.88,15,25616.99,22707.0,2909.99,COD,SP014
ORD136000,2024-06-26,1239,637,5,7412.25,5,35208.19,27155.0,8053.19,COD,SP009
ORD136001,2024-07-22,2200,679,2,15271.39,5,29015.64,22970.0,6045.64,UPI,SP015
ORD136002,2025-06-20,2630,532,1,4722.15,0,4722.15,2638.0,2084.15,COD,SP003
ORD136003,2024-08-30,1850,656,2,1526.11,5,2899.61,2410.0,489.61,UPI,SP002
ORD136004,2025-06-09,2287,589,3,11356.18,10,30661.69,23427.0,7234.69,Wallet,SP022
ORD136005,2025-07-01,2311,793,4,9718.2,10,34985.52,31744.0,3241.52,COD,SP027
ORD136006,2025-11-22,1551,620,4,19246.8,15,65439.12,55304.0,10135.12,UPI,SP012
ORD136007,2025-04-06,2954,626,5,9087.03,10,40891.64,33860.0,7031.64,Wallet,SP003
ORD136008,2025-11-20,2243,543,4,17187.87,5,65313.91,39968.0,25345.91,Net Banking,SP001
ORD136009,2024-06-13,1315,677,1,3086.48,10,2777.83,1731.0,1046.83,UPI,SP011
ORD136010,2024-12-17,2234,680,2,19905.71,10,35830.28,27820.0,8010.28,UPI,SP004
ORD136011,2024-07-12,2409,685,4,9113.6,15,30986.24,22432.0,8554.24,Wallet,SP008
ORD136012,2024-08-27,1369,504,5,8893.36,10,40020.12,36460.0,3560.12,Net Banking,SP018
ORD136013,2025-07-10,2972,783,1,19929.91,0,19929.91,13530.0,6399.91,Wallet,SP002
ORD136014,2024-03-09,1249,534,4,8353.08,15,28400.47,25468.0,2932.47,Card,SP016
ORD136015,2024-04-15,2197,680,5,19905.71,10,89575.69,69550.0,20025.69,Wallet,SP018
ORD136016,2024-01-14,2869,694,1,16255.69,0,16255.69,11743.0,4512.69,COD,SP018
ORD136017,2025-10-08,2094,606,2,4796.33,10,8633.39,5752.0,2881.39,UPI,SP020
ORD136018,2025-11-20,1595,781,4,16868.76,10,60727.54,47992.0,12735.54,UPI,SP017
ORD136019,2025-01-25,1580,580,4,12365.04,0,49460.16,28208.0,21252.16,UPI,SP002
ORD136020,2024-10-06,1376,652,2,11055.63,5,21005.7,13086.0,7919.7,UPI,SP020
ORD136021,2024-01-06,2014,715,2,2091.14,15,3554.94,2634.0,920.94,Wallet,SP017
ORD136022,2025-09-11,2675,658,5,9507.18,10,42782.31,29475.0,13307.31,Card,SP007
ORD136023,2024-04-03,1558,719,3,2397.42,0,7192.26,4734.0,2458.26,Wallet,SP020
ORD136024,2024-10-19,2570,608,4,14208.22,5,53991.24,47104.0,6887.24,Card,SP028
ORD136025,2024-07-31,2156,790,1,14771.47,10,13294.32,11384.0,1910.32,Wallet,SP006
ORD136026,2024-07-09,1048,510,3,10148.77,10,27401.68,22635.0,4766.68,Card,SP020
ORD136027,2024-10-27,2799,603,5,17650.83,20,70603.32,67290.0,3313.32,COD,SP001
ORD136028,2024-08-22,2981,597,3,12001.62,10,32404.37,26634.0,5770.37,Net Banking,SP006
ORD136029,2025-02-25,1693,569,3,6954.46,5,19820.21,12129.0,7691.21,COD,SP014
ORD136030,2025-10-23,2883,619,5,18832.42,10,84745.89,64445.0,20300.89,Net Banking,SP030
ORD136031,2025-02-19,1975,708,3,2584.37,0,7753.11,6306.0,1447.11,COD,SP019
ORD136032,2025-01-13,2186,776,3,8462.07,5,24116.9,14538.0,9578.9,Wallet,SP012
ORD136033,2025-12-28,2328,506,4,11307.4,0,45229.6,26536.0,18693.6,COD,SP017
ORD136034,2024-07-23,2431,617,3,14315.04,0,42945.12,34497.0,8448.12,Wallet,SP023
ORD136035,2024-10-19,2955,775,3,22519.29,5,64179.98,44559.0,19620.98,Wallet,SP001
ORD136036,2025-12-28,1407,709,1,11092.47,0,11092.47,6767.0,4325.47,Wallet,SP028
ORD136037,2024-04-11,1800,539,3,11127.0,0,33381.0,20082.0,13299.0,COD,SP025
ORD136038,2025-11-14,1315,720,1,6696.76,20,5357.41,5013.0,344.41,UPI,SP016
ORD136039,2025-11-19,2558,796,1,6628.83,10,5965.95,5510.0,455.95,Card,SP022
ORD136040,2025-08-08,1007,513,3,2260.67,5,6442.91,4035.0,2407.91,COD,SP030
ORD136041,2024-02-28,1289,757,2,8666.53,5,16466.41,12554.0,3912.41,Card,SP019
ORD136042,2025-11-24,1994,531,3,1503.9,15,3834.95,2742.0,1092.95,COD,SP009
ORD136043,2025-02-25,1946,647,4,859.77,10,3095.17,2680.0,415.17,Net Banking,SP002
ORD136044,2025-08-29,2793,664,1,17448.08,0,17448.08,10070.0,7378.08,UPI,SP017
ORD136045,2025-02-19,1999,676,1,6262.56,0,6262.56,3873.0,2389.56,Card,SP007
ORD136046,2024-08-15,1056,533,1,17202.13,15,14621.81,10895.0,3726.81,Wallet,SP023
ORD136047,2024-07-16,1269,614,3,3358.95,0,10076.85,6558.0,3518.85,UPI,SP029
ORD136048,2024-10-28,2743,630,5,11054.05,5,52506.74,40325.0,12181.74,Wallet,SP026
ORD136049,2024-06-08,2064,733,4,15810.47,0,63241.88,47084.0,16157.88,COD,SP021
ORD136050,2024-10-06,1332,744,1,14653.41,5,13920.74,8500.0,5420.74,Net Banking,SP009
ORD136051,2024-09-21,2073,615,3,19144.63,5,54562.2,36705.0,17857.2,Wallet,SP008
ORD136052,2024-06-30,1822,800,3,8591.42,5,24485.55,15423.0,9062.55,UPI,SP014
ORD136053,2024-09-09,1696,545,1,13071.07,0,13071.07,10263.0,2808.07,Card,SP008
ORD136054,2025-10-31,2391,559,2,16955.25,5,32214.97,21682.0,10532.97,UPI,SP011
ORD136055,2024-04-04,1074,560,2,1289.38,10,2320.88,2030.0,290.88,Card,SP015
ORD136056,2024-05-11,1071,671,3,2722.01,0,8166.03,6012.0,2154.03,Wallet,SP028
ORD136057,2024-08-13,2102,666,2,14578.16,0,29156.32,22896.0,6260.32,Wallet,SP029
ORD136058,2025-10-19,1542,569,1,6954.46,20,5563.57,4043.0,1520.57,COD,SP019
ORD136059,2024-12-27,2929,717,4,2379.74,15,8091.12,5480.0,2611.12,Net Banking,SP012
ORD136060,2024-05-28,2015,532,2,4722.15,10,8499.87,5276.0,3223.87,COD,SP005
ORD136061,2025-10-17,1126,707,2,10540.27,10,18972.49,15460.0,3512.49,COD,SP011
ORD136062,2024-11-29,1301,554,2,10516.2,10,18929.16,14758.0,4171.16,COD,SP023
ORD136063,2025-09-04,2858,546,2,3866.04,0,7732.08,5646.0,2086.08,UPI,SP018
ORD136064,2024-11-11,2100,799,5,3886.32,20,15545.28,13780.0,1765.28,Net Banking,SP024
ORD136065,2025-03-06,1044,630,2,11054.05,15,18791.88,16130.0,2661.88,COD,SP015
ORD136066,2025-08-25,2558,632,4,1921.67,5,7302.35,4424.0,2878.35,Wallet,SP023
ORD136067,2025-09-06,2871,635,2,10305.48,5,19580.41,16396.0,3184.41,Card,SP021
ORD136068,2024-08-02,1480,574,4,6662.75,0,26651.0,19536.0,7115.0,UPI,SP006
ORD136069,2024-11-25,1819,524,5,5493.43,15,23347.08,15525.0,7822.08,Card,SP017
ORD136070,2025-08-08,2101,648,2,9938.75,0,19877.5,11578.0,8299.5,COD,SP023
ORD136071,2024-03-27,1258,696,5,2798.35,15,11892.99,10860.0,1032.99,Card,SP015
ORD136072,2025-12-03,1953,678,2,1973.97,15,3355.75,2974.0,381.75,COD,SP002
ORD136073,2024-04-27,2164,724,1,24189.76,0,24189.76,14001.0,10188.76,Wallet,SP011
ORD136074,2025-09-19,1259,547,1,4343.35,15,3691.85,3459.0,232.85,Card,SP004
ORD136075,2024-11-19,1108,534,1,8353.08,15,7100.12,6367.0,733.12,Net Banking,SP018
ORD136076,2024-01-08,2769,657,1,6828.96,10,6146.06,5485.0,661.06,Wallet,SP027
ORD136077,2024-09-21,2811,777,2,10769.33,10,19384.79,12430.0,6954.79,Wallet,SP003
ORD136078,2025-06-04,2114,781,4,16868.76,10,60727.54,47992.0,12735.54,Card,SP005
ORD136079,2024-04-15,1252,588,5,12399.02,10,55795.59,42460.0,13335.59,Net Banking,SP018
ORD136080,2024-11-09,1420,554,5,10516.2,10,47322.9,36895.0,10427.9,Card,SP018
ORD136081,2025-07-16,1972,549,5,18856.97,5,89570.61,71170.0,18400.61,UPI,SP008
ORD136082,2025-02-14,1995,668,2,13301.02,0,26602.04,16660.0,9942.04,UPI,SP014
ORD136083,2025-08-11,1695,698,4,3098.7,10,11155.32,9220.0,1935.32,Card,SP018
ORD136084,2024-04-05,1789,630,4,11054.05,15,37583.77,32260.0,5323.77,Net Banking,SP003
ORD136085,2025-05-01,1446,539,5,11127.0,5,52853.25,33470.0,19383.25,UPI,SP022
ORD136086,2025-02-04,1985,733,4,15810.47,5,60079.79,47084.0,12995.79,Card,SP019
ORD136087,2024-01-04,1687,516,1,16210.28,15,13778.74,12429.0,1349.74,UPI,SP008
ORD136088,2024-12-20,2994,755,2,11452.47,5,21759.69,16940.0,4819.69,Wallet,SP010
ORD136089,2024-06-28,1130,654,5,20264.25,5,96255.19,58880.0,37375.19,Card,SP020
ORD136090,2024-09-12,1984,686,5,14521.4,5,68976.65,56180.0,12796.65,Card,SP002
ORD136091,2024-07-02,1228,774,4,14088.26,10,50717.74,31440.0,19277.74,Wallet,SP016
ORD136092,2024-12-12,2817,733,2,15810.47,0,31620.94,23542.0,8078.94,Wallet,SP025
ORD136093,2025-05-13,2908,703,2,11899.19,0,23798.38,19032.0,4766.38,COD,SP002
ORD136094,2025-11-17,2409,533,1,17202.13,15,14621.81,10895.0,3726.81,UPI,SP004
ORD136095,2025-09-18,2364,523,2,8108.54,10,14595.37,9526.0,5069.37,COD,SP013
ORD136096,2024-03-02,2147,562,4,15144.69,10,54520.88,33712.0,20808.88,COD,SP029
ORD136097,2025-09-19,2933,569,4,6954.46,10,25036.06,16172.0,8864.06,COD,SP011
ORD136098,2025-03-26,2158,691,3,11779.99,15,30038.97,26736.0,3302.97,Net Banking,SP014
ORD136099,2025-05-24,2988,522,3,23719.32,5,67600.06,42936.0,24664.06,Card,SP003
ORD136100,2025-11-27,2760,522,4,23719.32,10,85389.55,57248.0,28141.55,Net Banking,SP026
ORD136101,2024-11-09,1047,654,2,20264.25,5,38502.07,23552.0,14950.07,Wallet,SP022
ORD136102,2025-06-28,1763,761,2,15293.69,0,30587.38,20520.0,10067.38,UPI,SP022
ORD136103,2025-10-25,1617,505,1,1201.58,5,1141.5,930.0,211.5,Net Banking,SP014
ORD136104,2024-08-31,1752,520,3,11135.44,15,28395.37,26283.0,2112.37,Net Banking,SP005
ORD136105,2024-01-24,2790,771,5,10590.29,10,47656.31,33445.0,14211.31,COD,SP029
ORD136106,2024-01-16,2851,719,5,2397.42,15,10189.03,7890.0,2299.03,COD,SP026
ORD136107,2024-12-11,1760,635,1,10305.48,0,10305.48,8198.0,2107.48,COD,SP005
ORD136108,2025-05-13,2156,795,5,3106.89,0,15534.45,12610.0,2924.45,UPI,SP020
ORD136109,2024-08-13,1514,529,2,18454.85,0,36909.7,24184.0,12725.7,Net Banking,SP024
ORD136110,2024-01-25,1521,638,2,18083.49,5,34358.63,25696.0,8662.63,Card,SP012
ORD136111,2024-12-09,1883,506,2,11307.4,5,21484.06,13268.0,8216.06,Wallet,SP023
ORD136112,2024-07-06,1519,772,2,8608.99,5,16357.08,9974.0,6383.08,UPI,SP018
ORD136113,2024-10-11,1636,593,2,5809.96,15,9876.93,7544.0,2332.93,COD,SP014
ORD136114,2025-10-31,2311,747,3,20886.84,20,50128.42,34923.0,15205.42,Card,SP011
ORD136115,2024-04-25,2189,670,5,18581.57,15,78971.67,62370.0,16601.67,Net Banking,SP009
ORD136116,2025-05-05,2974,716,3,3088.32,5,8801.71,6957.0,1844.71,Card,SP017
ORD136117,2025-06-14,2524,784,3,22591.15,0,67773.45,40452.0,27321.45,Net Banking,SP025
